rank	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
phylum	sample_41	3.434189799999997	211.00004150000004	0.10727339999999998	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.0634720000185048	0.09157073966200106	0.05363669999999999
phylum	sample_40	3.434189799999997	211.00004150000004	0.1011542	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.08879855131367892	0.12810922961836874	0.05057709999999999
phylum	sample_4	3.434189799999997	211.00004150000004	0.10437559999999994	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.19386984000249496	0.27969505674953626	0.052187799999999965
phylum	sample_39	3.434189799999997	211.00004150000004	0.15193640000000008	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.07529093775241084	0.10862186251928277	0.07596820000000004
phylum	sample_38	3.434189799999997	211.00004150000004	0.11083620000000012	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.1656488401131675	0.23898076016027556	0.05541810000000006
phylum	sample_37	3.434189799999997	211.00004150000004	0.10082200000000001	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.10174057835856325	0.1467806278550742	0.050411000000000004
phylum	sample_36	3.434189799999997	211.00004150000004	0.08433339999999995	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.006889759379923417	0.009939821690333734	0.042166699999999974
phylum	sample_35	3.434189799999997	211.00004150000004	0.09587060000000004	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.1332257512734703	0.1922041306809421	0.04793530000000002
phylum	sample_34	3.434189799999997	211.00004150000004	0.08186880000000002	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.009542124013804896	0.013766374994263813	0.04093440000000002
phylum	sample_33	3.434189799999997	211.00004150000004	0.10797979999999999	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.1419375408720337	0.20477258633205758	0.05398989999999999
phylum	sample_42	3.434189799999997	211.00004150000004	0.11179039999999993	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.006744691560488219	0.009730533066641997	0.055895199999999964
phylum	sample_99	3.434189799999997	211.00004150000004	0.039523800000000026	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.11340068352246419	0.16360260375127786	0.019761900000000013
class	sample_0	3.434189799999997	211.00004150000004	0.28286259999999996	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6867976430304232	0.4267313685880037	0.14143129999999998
class	sample_99	3.434189799999997	211.00004150000004	0.13093100000000005	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8216056106987148	0.5104922683572959	0.06546550000000002
class	sample_33	3.434189799999997	211.00004150000004	0.20831459999999996	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7198933041033908	0.44729485899498306	0.10415729999999998
class	sample_34	3.434189799999997	211.00004150000004	0.16920139999999997	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7596515681250742	0.4719980573690995	0.08460069999999999
class	sample_35	3.434189799999997	211.00004150000004	0.23502300000000007	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8009220141304132	0.4976408272370728	0.11751144124427938
class	sample_36	3.434189799999997	211.00004150000004	0.19933960000000006	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.615388438321289	0.3823623350530998	0.09966980000000003
class	sample_37	3.434189799999997	211.00004150000004	0.1866574000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7141911762597506	0.44375192776440436	0.09332870000000007
class	sample_38	3.434189799999997	211.00004150000004	0.20444139999999997	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6634822073699446	0.41224467389767133	0.10222069999999998
class	sample_39	3.434189799999997	211.00004150000004	0.2803995999999999	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8438125764025638	0.5242902319396644	0.14019979999999996
class	sample_4	3.434189799999997	211.00004150000004	0.17531909999999995	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.671702623911006	0.4173523058712645	0.087659598212779
class	sample_40	3.434189799999997	211.00004150000004	0.19020100000000004	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6546115491855824	0.40673302407518996	0.09510045244977379
class	sample_41	3.434189799999997	211.00004150000004	0.2441887000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7508294817812698	0.4665165869279926	0.12209428284814447
class	sample_42	3.434189799999997	211.00004150000004	0.2186425	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7050013186511453	0.43804194818854947	0.10932124453393777
class	sample_43	3.434189799999997	211.00004150000004	0.2323107000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8365221516194474	0.519760436334135	0.11615540226993107
class	sample_44	3.434189799999997	211.00004150000004	0.1955466	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8398504846421702	0.5218284459150011	0.0977733
class	sample_45	3.434189799999997	211.00004150000004	0.23011329999999985	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7642362339017188	0.47484667037940864	0.1150566557528327
class	sample_46	3.434189799999997	211.00004150000004	0.19154800000000005	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.810295340979317	0.5034648026613423	0.09577395211302397
class	sample_47	3.434189799999997	211.00004150000004	0.15536119999999992	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7309598179688429	0.4541708706633768	0.07768056115971939
class	sample_48	3.434189799999997	211.00004150000004	0.18334100000000006	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9152233280258484	0.5686602266263707	0.09167054583527295
class	sample_49	3.434189799999997	211.00004150000004	0.2648337999999999	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6843286657138871	0.4251973067286045	0.13241689999999995
class	sample_5	3.434189799999997	211.00004150000004	0.1450492000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9403013398632732	0.5842420714702622	0.07252463626231818
class	sample_50	3.434189799999997	211.00004150000004	0.17495189999999997	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8301072033921645	0.5157746048971329	0.08747594562620271
class	sample_51	3.434189799999997	211.00004150000004	0.17046309999999998	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8754885058035278	0.5439715934611273	0.08523154573842269
class	sample_32	3.434189799999997	211.00004150000004	0.3159599999999999	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6912987571310727	0.42952806802317606	0.15797992101003946
class	sample_53	3.434189799999997	211.00004150000004	0.20640000000000003	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7552262268354283	0.4692484382284934	0.10320000000000001
class	sample_31	3.434189799999997	211.00004150000004	0.222306	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6286637561934884	0.39061075381448085	0.111153
class	sample_3	3.434189799999997	211.00004150000004	0.13411999999999996	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8152075788892374	0.506516947681644	0.06705999999999998
class	sample_190	3.434189799999997	211.00004150000004	0.14284809999999998	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6762678714432313	0.4201888536479481	0.07142401785919195
class	sample_191	3.434189799999997	211.00004150000004	0.22012590000000007	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7783785263487414	0.4836337707315023	0.11006301053465584
class	sample_192	3.434189799999997	211.00004150000004	0.18076359999999994	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7917528470793082	0.4919437034274083	0.09038184519092257
class	sample_193	3.434189799999997	211.00004150000004	0.15210200000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.5278718382072356	0.32798521404835473	0.07605096197451901
class	sample_194	3.434189799999997	211.00004150000004	0.1806954	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7130300969550775	0.44303050863061677	0.09034770000000002
class	sample_195	3.434189799999997	211.00004150000004	0.2700392000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7805488658314608	0.48498227847196995	0.1350195324902338
class	sample_196	3.434189799999997	211.00004150000004	0.21956520000000004	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7006450164349954	0.43533522543615605	0.10978254510872747
class	sample_197	3.434189799999997	211.00004150000004	0.17192740000000012	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7628120664848237	0.4739617854106302	0.08596365701817156
class	sample_198	3.434189799999997	211.00004150000004	0.15002079999999998	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7559842619484016	0.46971943192580656	0.07501039999999999
class	sample_199	3.434189799999997	211.00004150000004	0.14002820000000005	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7211529494435263	0.4480775206499645	0.07001413500706752
class	sample_2	3.434189799999997	211.00004150000004	0.17598090000000005	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.884411729759162	0.549515904233662	0.08799045439952274
class	sample_20	3.434189799999997	211.00004150000004	0.21082510000000002	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7627120542359177	0.47389964430650106	0.10541254472937278
class	sample_21	3.434189799999997	211.00004150000004	0.1839988	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7972836650964201	0.4953801938781317	0.0919994
class	sample_22	3.434189799999997	211.00004150000004	0.21274049999999994	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7023850992600735	0.43641639968440427	0.10637024468148774
class	sample_23	3.434189799999997	211.00004150000004	0.2236794000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6456645595937676	0.4011739468826542	0.11183964408017803
class	sample_24	3.434189799999997	211.00004150000004	0.26224619999999993	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7092294814414418	0.4406690534391657	0.13112309999999996
class	sample_25	3.434189799999997	211.00004150000004	0.16265529999999997	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7129191369599093	0.44296156530928016	0.08132764593361769
class	sample_26	3.434189799999997	211.00004150000004	0.22631800000000002	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8150209530387752	0.5064009905210599	0.11315900000000001
class	sample_27	3.434189799999997	211.00004150000004	0.24710620000000005	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.847756141359736	0.5267405066142606	0.12355303822348093
class	sample_28	3.434189799999997	211.00004150000004	0.2575498000000001	1.0	1.0	1.0	4.0	0.0	0.0	4.0	1.0	0.6785739682831939	0.4894876494592543	0.12877490000000005
class	sample_29	3.434189799999997	211.00004150000004	0.18602909999999998	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7850090947522568	0.4877535745165936	0.09301449884202562
class	sample_30	3.434189799999997	211.00004150000004	0.18075800000000006	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7933009527710051	0.4929055955760502	0.09037904518952261
class	sample_19	3.434189799999997	211.00004150000004	0.13079579999999996	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7799800647863675	0.48462886251183945	0.06539783460216538
class	sample_54	3.434189799999997	211.00004150000004	0.21977049999999987	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8405696986195499	0.5222753186845707	0.1098852994483847
class	sample_56	3.434189799999997	211.00004150000004	0.1898257	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7590175020395528	0.47160408995934555	0.09491284525435774
class	sample_8	3.434189799999997	211.00004150000004	0.2830983999999999	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6665841801138463	0.41417203792950924	0.14154927077463536
class	sample_80	3.434189799999997	211.00004150000004	0.18803530000000004	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7786133173289728	0.48377965456983957	0.09401759829032097
class	sample_81	3.434189799999997	211.00004150000004	0.1500116000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.5501163793662982	0.3418065245737295	0.07500580000000005
class	sample_82	3.434189799999997	211.00004150000004	0.1730594	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6675649389394428	0.41478141765022997	0.0865297
class	sample_83	3.434189799999997	211.00004150000004	0.19457350000000007	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8116831862135477	0.5043271193891319	0.09728680350774195
class	sample_84	3.434189799999997	211.00004150000004	0.16598879999999996	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7812108403575386	0.48539358637081065	0.08299439999999998
class	sample_85	3.434189799999997	211.00004150000004	0.18265110000000007	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7017581889804266	0.4360268784268251	0.09132549977097516
class	sample_86	3.434189799999997	211.00004150000004	0.23780720000000005	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7417434079629228	0.46087109184666614	0.11890354054822976
class	sample_87	3.434189799999997	211.00004150000004	0.18067789999999992	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7833969542067758	0.4867518952762663	0.09033894548305269
class	sample_88	3.434189799999997	211.00004150000004	0.1618967	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6966610307068271	0.43285983592445815	0.0809483459525827
class	sample_89	3.434189799999997	211.00004150000004	0.17817029999999995	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8669877067230223	0.538689750020737	0.0890851455457427
class	sample_9	3.434189799999997	211.00004150000004	0.2777947999999999	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8477663845893922	0.5267468710906887	0.13889739999999995
class	sample_90	3.434189799999997	211.00004150000004	0.15394709999999992	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8173831042678115	0.507868677600373	0.07697354615132265
class	sample_91	3.434189799999997	211.00004150000004	0.1337612000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8113719710704669	0.5041337505485718	0.06688060000000005
class	sample_92	3.434189799999997	211.00004150000004	0.24356669999999997	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7280700463241186	0.4523753545876098	0.12178334391083279
class	sample_93	3.434189799999997	211.00004150000004	0.1062246	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7684762059167074	0.4774811131138762	0.05311232655616327
class	sample_94	3.434189799999997	211.00004150000004	0.19067670000000003	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6918267220513674	0.42985611107237715	0.09533835476691775
class	sample_95	3.434189799999997	211.00004150000004	0.18725780000000003	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7677255134340496	0.4770146816492896	0.09362890000000001
class	sample_96	3.434189799999997	211.00004150000004	0.15655580000000005	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7624022351037263	0.4737071428562756	0.07827790000000003
class	sample_97	3.434189799999997	211.00004150000004	0.2176446	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6612650980116423	0.4108671063996191	0.1088223
class	sample_98	3.434189799999997	211.00004150000004	0.21370129999999996	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.948087145800336	0.5890796646926609	0.10685060191722912
class	sample_79	3.434189799999997	211.00004150000004	0.2103913	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8635319120088429	0.5365425440381509	0.10519564474021775
class	sample_55	3.434189799999997	211.00004150000004	0.16433430000000007	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8269295846087354	0.5138002393382757	0.0821671951919574
class	sample_78	3.434189799999997	211.00004150000004	0.20082119999999992	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6773578429961615	0.42086609105145983	0.10041059999999996
class	sample_76	3.434189799999997	211.00004150000004	0.11618759999999999	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6742987052035556	0.4189653418712822	0.05809382904691451
class	sample_57	3.434189799999997	211.00004150000004	0.15998099999999998	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9467843189718997	0.588270172870472	0.07999049999999999
class	sample_58	3.434189799999997	211.00004150000004	0.23958390000000002	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.554258740108983	0.34438031801470786	0.11979195598959783
class	sample_59	3.434189799999997	211.00004150000004	0.22477369999999994	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8693848908142155	0.5401792042411659	0.11238685561934275
class	sample_6	3.434189799999997	211.00004150000004	0.2282482	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7706426359510089	0.4788271917774669	0.11412410000000003
class	sample_60	3.434189799999997	211.00004150000004	0.1741416000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8200678728200421	0.5095368180930809	0.08707075646462181
class	sample_61	3.434189799999997	211.00004150000004	0.19182760000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.5758921054017829	0.3578218836232139	0.09591375204312398
class	sample_62	3.434189799999997	211.00004150000004	0.13304799999999994	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6841895491919406	0.42511086877354476	0.06652403326201661
class	sample_63	3.434189799999997	211.00004150000004	0.15597009999999997	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7807431965430037	0.4851030229319094	0.07798504610074768
class	sample_64	3.434189799999997	211.00004150000004	0.1547204	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7053738705148248	0.43827342767638877	0.0773602
class	sample_65	3.434189799999997	211.00004150000004	0.17614140000000014	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7576760155059727	0.470770577511791	0.08807070000000007
class	sample_66	3.434189799999997	211.00004150000004	0.16958020000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7199214816136204	0.44731236666645763	0.0847901
class	sample_67	3.434189799999997	211.00004150000004	0.1951778	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8568119515718131	0.5323671978597658	0.0975889
class	sample_68	3.434189799999997	211.00004150000004	0.21066610000000005	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6893394054310257	0.4283106543628481	0.1053330447333478
class	sample_69	3.434189799999997	211.00004150000004	0.2778227	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8906620953588663	0.553399474734528	0.1389114125101356
class	sample_7	3.434189799999997	211.00004150000004	0.211345	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7611757126527186	0.4729450616094428	0.10567244716377643
class	sample_70	3.434189799999997	211.00004150000004	0.14882539999999994	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8829657998023646	0.5486174974385776	0.07441273720636858
class	sample_71	3.434189799999997	211.00004150000004	0.21284800000000006	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8228348464236058	0.5112560354559794	0.10642394678802665
class	sample_72	3.434189799999997	211.00004150000004	0.18826340000000014	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.84471944458414	0.5248537008219183	0.0941317470658736
class	sample_73	3.434189799999997	211.00004150000004	0.10524269999999994	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8428042420767212	0.5236637185973029	0.05262134736893261
class	sample_74	3.434189799999997	211.00004150000004	0.11948400000000012	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7841469566121575	0.48721789797173365	0.05974197012901499
class	sample_75	3.434189799999997	211.00004150000004	0.2754125999999999	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8332077415110343	0.5177010775463204	0.13770629999999995
class	sample_77	3.434189799999997	211.00004150000004	0.1329749000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8617537230596193	0.5354376931237504	0.06648748656811766
class	sample_189	3.434189799999997	211.00004150000004	0.19403379999999998	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8643335694065324	0.5370406417848835	0.09701694850847424
class	sample_52	3.434189799999997	211.00004150000004	0.17356530000000003	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.5415591896210955	0.3364896436433798	0.0867826890522101
class	sample_187	3.434189799999997	211.00004150000004	0.171085	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.831249831159483	0.5164845594461658	0.0855425
class	sample_122	3.434189799999997	211.00004150000004	0.17797379999999996	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8284608362414934	0.5147516594713096	0.08898685550657223
class	sample_123	3.434189799999997	211.00004150000004	0.20233819999999994	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7317512610826191	0.4546626219186826	0.10116915058457525
class	sample_124	3.434189799999997	211.00004150000004	0.2055396	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7481282030596502	0.4648381880902678	0.1027698
class	sample_125	3.434189799999997	211.00004150000004	0.1939208	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7020764350831049	0.43622461584820654	0.09696044848022424
class	sample_126	3.434189799999997	211.00004150000004	0.18185240000000008	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7467383672145386	0.4639746345263967	0.09092624546312277
class	sample_127	3.434189799999997	211.00004150000004	0.18953759999999995	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7944330325317128	0.49360899628008575	0.09476879999999997
class	sample_128	3.434189799999997	211.00004150000004	0.20132259999999996	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7006989273571065	0.43536872217541794	0.10066124966937513
class	sample_129	3.434189799999997	211.00004150000004	0.2595429	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6973786360742841	0.43330570920848666	0.12977144351142783
class	sample_13	3.434189799999997	211.00004150000004	0.12734810000000005	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.847409455794071	0.5265250987610054	0.06367402134669042
class	sample_130	3.434189799999997	211.00004150000004	0.20392079999999993	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7196397494312825	0.4471373166193814	0.10196039999999996
class	sample_131	3.434189799999997	211.00004150000004	0.1507963	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7176965140788133	0.445929916608821	0.0753981462300927
class	sample_132	3.434189799999997	211.00004150000004	0.2223217	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7422693245231267	0.4611978621781842	0.11116090002240502
class	sample_133	3.434189799999997	211.00004150000004	0.18495059999999997	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.645717296539683	0.40120671418949344	0.09247534623767309
class	sample_134	3.434189799999997	211.00004150000004	0.25776540000000003	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7156465633762319	0.44465621062318217	0.12888270000000002
class	sample_135	3.434189799999997	211.00004150000004	0.15997889999999995	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8852204206032487	0.5500183721063516	0.07998945399947267
class	sample_136	3.434189799999997	211.00004150000004	0.21216509999999997	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7560505961674624	0.46976064769346576	0.10608250226287398
class	sample_137	3.434189799999997	211.00004150000004	0.13546059999999993	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8375920038794438	0.5204251729180883	0.06773026613486689
class	sample_138	3.434189799999997	211.00004150000004	0.18198260000000005	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.815441141296008	0.5066620681643703	0.09099130000000002
class	sample_139	3.434189799999997	211.00004150000004	0.19602699999999998	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8258720457027463	0.5131431534713287	0.09801349999999999
class	sample_14	3.434189799999997	211.00004150000004	0.17649850000000009	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.812499817127061	0.504834520704339	0.08824924558753774
class	sample_140	3.434189799999997	211.00004150000004	0.19135770000000005	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8587223960365036	0.5335542237462141	0.0956788069445369
class	sample_121	3.434189799999997	211.00004150000004	0.22279500000000005	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7209944967062636	0.44797906842882657	0.11139750000000002
class	sample_120	3.434189799999997	211.00004150000004	0.20207160000000013	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.879205448832934	0.5462810600150652	0.10103580000000006
class	sample_12	3.434189799999997	211.00004150000004	0.19632789999999997	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8089731382552846	0.5026432719183311	0.09816394509180272
class	sample_119	3.434189799999997	211.00004150000004	0.24319250000000012	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8845146412394983	0.5495798467315622	0.12159624392018784
class	sample_188	3.434189799999997	211.00004150000004	0.18013039999999997	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6234700163629097	0.3873837018167286	0.09006519999999998
class	sample_10	3.434189799999997	211.00004150000004	0.19341569999999997	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.9351849022926082	0.5810630500671147	0.09670784516460773
class	sample_100	3.434189799999997	211.00004150000004	0.17008249999999997	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7575022195045331	0.4706625919846098	0.0850412882685797
class	sample_101	3.434189799999997	211.00004150000004	0.17803370000000007	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7960683810504474	0.4946250954449559	0.08901689005760056
class	sample_102	3.434189799999997	211.00004150000004	0.18340049999999994	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6419558480727168	0.3988695948524216	0.09170029126513105
class	sample_103	3.434189799999997	211.00004150000004	0.20556390000000008	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.875845178731446	0.5441932068114546	0.10278189346995863
class	sample_104	3.434189799999997	211.00004150000004	0.2704695000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7662804249476246	0.4761167976891439	0.13523475676173788
class	sample_105	3.434189799999997	211.00004150000004	0.16075620000000002	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8145762953001325	0.5061247091341189	0.08037810000000001
class	sample_106	3.434189799999997	211.00004150000004	0.1901473	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.8035186177541219	0.4992541877796871	0.09507360721687676
class	sample_107	3.434189799999997	211.00004150000004	0.09824519999999999	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7157292294566888	0.44470757394687316	0.04912257543871228
class	sample_141	3.434189799999997	211.00004150000004	0.17366060000000005	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6721840882685856	0.417651456496374	0.08683030000000003
class	sample_108	3.434189799999997	211.00004150000004	0.2055782	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7157284237891771	0.4447070733575025	0.1027891
class	sample_11	3.434189799999997	211.00004150000004	0.2232162000000001	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.7667776872198963	0.47642576411054477	0.11160815580407796
class	sample_110	3.434189799999997	211.00004150000004	0.20339350000000006	1.0	1.0	1.0	5.0	0.0	0.0	5.0	1.0	0.6707253394830356	0.4167450849151654	0.1016967449151628
